,price,vehicleType,yearOfRegistration,gearbox,powerPS,kilometer,fuelType,brand,notRepairedDamage
454,550,small car,1994,manual,45,150000,petrol,volkswagen,no
455,3299,suv,2002,automatic,223,150000,petrol,jeep,no
456,999,cabrio,1998,manual,75,150000,petrol,opel,no
457,600,coupe,2016,manual,72,150000,petrol,opel,no
458,600,limousine,1999,automatic,170,150000,petrol,volvo,yes
459,999,station wagon,2004,manual,131,150000,diesel,volkswagen,yes
460,750,station wagon,1996,manual,66,150000,petrol,volkswagen,no
461,5700,coupe,1970,manual,40,80000,petrol,volkswagen,no
462,2500,others,1961,manual,31,5000,diesel,ford,no
463,7449,limousine,2013,manual,60,70000,petrol,volkswagen,no
464,1450,small car,2008,manual,69,100000,petrol,ford,no
465,1499,small car,2003,manual,75,150000,petrol,renault,no
466,4850,limousine,2005,manual,75,150000,petrol,volkswagen,no
467,10999,limousine,2001,manual,220,150000,lpg,mercedes_benz,no
468,749,small car,1997,manual,60,150000,petrol,opel,no
469,13999,limousine,2014,manual,86,20000,petrol,volkswagen,no
470,7000,limousine,2010,manual,110,90000,petrol,renault,no
471,3390,station wagon,2004,manual,95,150000,petrol,mercedes_benz,no
472,16350,suv,2013,manual,110,50000,diesel,skoda,no
473,6999,suv,1991,manual,98,150000,petrol,volkswagen,no
474,27800,suv,2014,manual,160,30000,petrol,volkswagen,no
475,7250,suv,2007,manual,140,125000,diesel,hyundai,no
476,6200,limousine,2007,manual,136,80000,petrol,mercedes_benz,no
477,5200,small car,2007,manual,101,80000,petrol,fiat,no
478,300,limousine,1993,manual,113,150000,petrol,bmw,no
479,14000,coupe,2016,automatic,170,125000,petrol,skoda,no
480,11500,limousine,2012,manual,140,20000,petrol,opel,no
481,2500,coupe,2000,automatic,165,150000,petrol,audi,no
482,3490,small car,2002,manual,80,125000,petrol,fiat,no
483,3900,bus,2005,automatic,111,80000,petrol,renault,no
484,10999,limousine,2010,manual,122,100000,petrol,bmw,no
485,2800,coupe,2004,manual,192,150000,petrol,mazda,no
486,11100,limousine,2009,manual,143,150000,diesel,bmw,no
487,1500,limousine,1989,manual,90,150000,petrol,volkswagen,no
488,310,coupe,2016,manual,44,150000,petrol,opel,no
489,6200,bus,2008,manual,110,150000,diesel,ford,no
490,1850,small car,2004,manual,54,150000,petrol,volkswagen,no
491,950,small car,2002,manual,131,150000,diesel,seat,no
492,16999,bus,2012,manual,163,150000,diesel,mercedes_benz,no
493,7500,station wagon,2008,automatic,150,125000,diesel,opel,no
494,4999,small car,2006,manual,95,100000,petrol,smart,no
495,1000,suv,1993,automatic,185,150000,petrol,jeep,no
496,3900,station wagon,1997,manual,140,150000,diesel,audi,no
497,4200,suv,1998,manual,99,150000,diesel,mitsubishi,no
498,1750,small car,2006,manual,60,150000,petrol,fiat,no
499,6000,station wagon,2007,automatic,179,150000,diesel,audi,no
500,1500,limousine,1995,manual,75,150000,diesel,mercedes_benz,yes
501,7800,limousine,2008,manual,143,125000,petrol,bmw,no
502,4100,limousine,2000,automatic,231,150000,lpg,bmw,no
503,8999,limousine,2006,automatic,163,150000,diesel,bmw,no
504,5699,station wagon,1999,automatic,299,150000,petrol,audi,no
505,1199,limousine,1992,manual,90,150000,petrol,audi,no
506,10590,station wagon,2012,manual,102,60000,diesel,volkswagen,no
507,5800,limousine,2004,automatic,77,125000,hybrid,toyota,no
508,999,limousine,1999,manual,75,90000,petrol,seat,no
509,4490,station wagon,1998,manual,116,150000,petrol,volkswagen,no
510,6800,limousine,2007,automatic,143,125000,petrol,mercedes_benz,no
511,1999,limousine,2000,manual,105,150000,petrol,bmw,no
512,11500,station wagon,2007,automatic,170,90000,diesel,volkswagen,no
513,5000,station wagon,2005,manual,105,150000,diesel,volkswagen,no
514,5999,small car,2009,manual,60,60000,petrol,volkswagen,no
515,950,small car,2003,manual,69,150000,petrol,ford,no
516,1400,station wagon,2002,manual,101,150000,diesel,volkswagen,no
517,4200,station wagon,2001,manual,143,150000,diesel,mercedes_benz,no
518,650,small car,2000,manual,60,150000,petrol,volkswagen,no
519,2500,suv,2004,manual,147,150000,lpg,hyundai,no
520,800,station wagon,1997,manual,90,150000,petrol,volkswagen,no
521,250,small car,1996,manual,45,150000,petrol,opel,no
522,2850,limousine,2000,automatic,218,150000,petrol,mercedes_benz,no
523,6900,limousine,2000,automatic,231,150000,petrol,bmw,no
524,6200,bus,2008,manual,129,150000,diesel,mercedes_benz,no
525,2250,coupe,1970,manual,26,150000,petrol,renault,yes
526,666,small car,1997,manual,60,150000,petrol,opel,no
527,3450,limousine,1979,manual,55,125000,petrol,audi,no
528,40000,limousine,2009,automatic,400,70000,petrol,porsche,no
529,800,small car,2001,manual,75,150000,petrol,renault,no
530,9000,small car,2010,automatic,86,50000,petrol,volkswagen,no
531,1000,small car,2000,manual,55,150000,petrol,renault,no
532,16999,suv,2011,automatic,163,125000,diesel,ford,no
533,2999,station wagon,2005,manual,80,150000,petrol,opel,no
534,9999,limousine,2012,manual,99,40000,petrol,hyundai,no
535,1990,coupe,2017,manual,90,150000,diesel,ford,no
536,2100,suv,2002,automatic,211,150000,petrol,jeep,no
537,2999,station wagon,2003,manual,102,150000,diesel,volvo,no
538,5200,coupe,2002,manual,170,150000,lpg,bmw,no
539,9500,suv,2005,automatic,179,150000,diesel,nissan,yes
540,1450,limousine,1997,manual,75,125000,petrol,honda,no
541,10499,limousine,2009,automatic,250,125000,petrol,volkswagen,no
542,13900,limousine,2008,automatic,204,125000,diesel,bmw,no
543,650,limousine,1996,automatic,101,150000,petrol,opel,no
544,1500,small car,1999,manual,88,100000,petrol,peugeot,no
545,8950,station wagon,2009,manual,136,150000,diesel,volvo,no
546,2400,limousine,2002,manual,101,150000,diesel,volkswagen,no
547,5500,cabrio,2002,automatic,143,150000,petrol,bmw,no
548,2400,limousine,2000,manual,150,150000,petrol,bmw,no
549,2990,limousine,2000,manual,88,40000,petrol,mazda,no
550,29800,limousine,2013,automatic,170,40000,petrol,audi,no
551,6200,station wagon,2009,manual,110,60000,petrol,peugeot,no
552,10499,limousine,2010,automatic,179,60000,petrol,opel,no
553,13900,station wagon,2007,automatic,272,150000,petrol,mercedes_benz,no
554,2900,small car,1991,automatic,69,150000,petrol,volkswagen,no
555,7980,small car,2009,manual,86,80000,petrol,volkswagen,no
556,6000,limousine,2004,manual,116,150000,petrol,bmw,no
557,9199,suv,2006,manual,150,125000,diesel,chevrolet,no
558,550,station wagon,2003,automatic,100,150000,petrol,ford,yes
559,6500,coupe,2017,manual,140,150000,diesel,volkswagen,no
560,1350,station wagon,1998,automatic,177,150000,diesel,mercedes_benz,no
561,1100,station wagon,1997,manual,125,150000,petrol,audi,no
562,7600,coupe,2002,manual,179,80000,petrol,audi,no
563,8299,small car,2012,manual,84,90000,petrol,volkswagen,no
564,2750,bus,2002,manual,125,150000,petrol,opel,no
565,7499,suv,2007,automatic,155,150000,diesel,hyundai,no
566,6750,suv,2005,automatic,195,100000,petrol,kia,no
567,7500,small car,2004,manual,170,100000,petrol,mini,no
568,1600,bus,1997,manual,115,150000,petrol,renault,yes
569,3650,coupe,2018,manual,75,100000,petrol,ford,no
570,6500,cabrio,2001,manual,170,150000,petrol,bmw,no
571,16600,coupe,2009,automatic,231,150000,diesel,mercedes_benz,no
572,3500,small car,2005,manual,55,150000,petrol,volkswagen,no
573,2600,small car,2003,manual,101,150000,diesel,volkswagen,no
574,19900,limousine,2010,automatic,231,150000,diesel,mercedes_benz,no
575,1500,small car,1998,manual,75,150000,petrol,peugeot,no
576,3699,small car,2006,manual,60,125000,petrol,opel,no
577,1550,small car,2000,manual,50,150000,petrol,volkswagen,no
578,4300,limousine,1988,manual,90,125000,petrol,audi,no
579,3999,bus,2007,manual,177,150000,diesel,toyota,no
580,7300,station wagon,2006,manual,129,150000,petrol,bmw,no
581,1800,limousine,1991,manual,133,150000,petrol,audi,yes
582,380,small car,1993,manual,45,150000,petrol,volkswagen,yes
583,6800,limousine,2006,automatic,224,150000,diesel,mercedes_benz,no
584,780,small car,1997,manual,60,125000,petrol,opel,no
585,6000,limousine,2004,automatic,125,50000,petrol,opel,no
586,1100,limousine,1998,manual,110,150000,petrol,volkswagen,no
587,7700,station wagon,2005,automatic,150,150000,diesel,mercedes_benz,no
588,3200,small car,2004,manual,75,125000,petrol,smart,no
589,600,station wagon,1998,manual,122,30000,petrol,mercedes_benz,yes
590,4499,bus,2006,manual,120,150000,diesel,opel,no
591,3222,small car,1983,manual,34,125000,petrol,volkswagen,no
592,400,limousine,1995,automatic,100,150000,petrol,audi,yes
593,1999,station wagon,2004,manual,136,150000,diesel,peugeot,no
594,1299,small car,2001,manual,75,150000,petrol,renault,no
595,950,small car,2000,manual,65,150000,petrol,opel,no
596,1500,coupe,2016,manual,125,150000,diesel,opel,no
597,41800,bus,2015,automatic,163,20000,diesel,mercedes_benz,no
598,8000,coupe,2018,manual,110,150000,petrol,renault,no
599,3800,others,2006,manual,76,125000,diesel,fiat,no
600,3700,station wagon,2006,manual,105,150000,petrol,opel,no
601,1500,small car,2002,automatic,75,150000,petrol,renault,no
602,10980,limousine,2011,manual,105,100000,diesel,volkswagen,no
603,1990,station wagon,2003,automatic,150,150000,diesel,renault,no
604,700,coupe,2016,manual,60,150000,petrol,volkswagen,no
605,17000,limousine,2006,automatic,450,150000,petrol,audi,no
606,8500,bus,1979,manual,60,150000,petrol,volkswagen,no
607,4250,small car,2009,manual,68,40000,petrol,peugeot,no
608,4499,cabrio,2001,manual,110,150000,petrol,mazda,no
609,4198,small car,2007,automatic,61,60000,petrol,smart,no
610,4300,limousine,2008,manual,90,150000,diesel,ford,no
611,3190,small car,2009,manual,54,125000,petrol,volkswagen,no
612,5800,limousine,2010,manual,82,40000,petrol,ford,no
613,1400,limousine,1992,automatic,150,5000,petrol,audi,no
614,4400,station wagon,2005,manual,105,150000,diesel,audi,yes
615,7900,station wagon,2008,manual,143,150000,petrol,audi,no
616,5000,limousine,2009,manual,105,150000,diesel,audi,yes
617,999,small car,1998,manual,60,150000,petrol,volkswagen,no
618,2850,limousine,1998,automatic,150,150000,petrol,volkswagen,no
619,8999,limousine,1991,manual,98,150000,petrol,volkswagen,no
620,155500,coupe,2016,automatic,510,5000,petrol,mercedes_benz,no
621,699,coupe,2000,manual,116,150000,petrol,opel,yes
622,730,limousine,1997,automatic,101,150000,petrol,peugeot,no
623,999,station wagon,2001,manual,144,150000,petrol,opel,no
624,3250,station wagon,2008,manual,143,150000,diesel,mazda,no
625,3150,station wagon,1999,manual,101,125000,petrol,volkswagen,no
626,1600,coupe,2016,manual,116,150000,diesel,ford,no
627,250,small car,2000,manual,75,150000,petrol,peugeot,no
628,750,small car,1998,manual,60,150000,petrol,opel,no
629,3050,limousine,2006,manual,170,150000,diesel,seat,yes
630,500,station wagon,2002,manual,125,150000,diesel,opel,yes
631,9500,coupe,2009,manual,160,125000,petrol,volkswagen,no
632,30875,bus,2011,automatic,179,150000,diesel,volkswagen,no
633,1900,small car,2001,manual,58,100000,petrol,opel,no
634,4000,limousine,2002,manual,192,150000,petrol,bmw,no
635,990,small car,2003,manual,75,150000,petrol,ford,no
636,500,limousine,1999,manual,116,150000,petrol,ford,no
637,3400,small car,2009,manual,52,125000,petrol,renault,no
638,1300,small car,2001,automatic,41,150000,diesel,smart,no
639,1100,small car,1999,manual,75,150000,petrol,volkswagen,no
640,7900,small car,2013,manual,69,40000,petrol,opel,no
641,4300,limousine,2007,manual,95,80000,petrol,mitsubishi,no
642,8999,limousine,2007,manual,102,125000,petrol,audi,no
643,18300,limousine,2006,automatic,450,150000,petrol,audi,no
644,1500,coupe,2017,manual,105,150000,petrol,volkswagen,no
645,5888,small car,2009,manual,75,125000,diesel,volkswagen,no
646,2000,small car,2002,manual,60,150000,petrol,opel,no
647,27675,cabrio,2011,automatic,190,60000,diesel,audi,no
648,1450,station wagon,2003,manual,107,150000,diesel,citroen,no
649,20000,limousine,2011,automatic,265,50000,diesel,mercedes_benz,no
650,6300,limousine,2005,manual,116,125000,petrol,bmw,no
651,600,limousine,1995,manual,75,150000,petrol,seat,no
652,8250,bus,2010,manual,131,125000,petrol,renault,no
653,5200,cabrio,1993,manual,174,150000,petrol,audi,no
654,3200,bus,2006,automatic,135,70000,petrol,renault,no
655,380,small car,1998,manual,81,150000,petrol,mercedes_benz,no
656,7900,limousine,2008,automatic,200,125000,petrol,volkswagen,no
657,500,coupe,2000,manual,136,150000,petrol,opel,yes
658,4660,station wagon,2006,manual,140,150000,diesel,volkswagen,no
659,2600,small car,2008,manual,68,125000,petrol,peugeot,no
660,1750,small car,2006,manual,98,125000,petrol,nissan,yes
661,6990,small car,2013,manual,69,30000,petrol,hyundai,no
662,1500,bus,1999,automatic,150,150000,petrol,honda,no
663,4800,station wagon,2005,automatic,116,150000,petrol,volkswagen,no
664,15900,suv,2007,automatic,290,150000,petrol,porsche,no
665,1200,limousine,1996,manual,193,150000,petrol,bmw,yes
666,6800,small car,2010,automatic,84,50000,petrol,smart,no
667,1600,coupe,1990,manual,169,150000,petrol,nissan,no
668,700,limousine,1997,manual,115,150000,petrol,subaru,no
669,650,coupe,2017,manual,45,150000,petrol,volkswagen,no
670,750,limousine,2000,manual,101,150000,petrol,opel,no
671,3900,bus,2006,manual,120,150000,diesel,opel,no
672,550,limousine,1995,automatic,105,100000,petrol,opel,no
673,3333,coupe,2016,manual,90,150000,diesel,hyundai,no
674,4900,limousine,2005,manual,116,150000,petrol,mercedes_benz,no
675,6900,limousine,2001,manual,179,150000,petrol,volkswagen,no
676,929,limousine,1996,manual,101,150000,petrol,audi,no
677,800,small car,2001,manual,50,150000,petrol,ford,no
678,1100,station wagon,1997,manual,75,150000,petrol,opel,no
679,189,coupe,1997,automatic,100,150000,petrol,citroen,no
680,850,coupe,2017,manual,128,150000,petrol,mercedes_benz,no
681,7799,coupe,2004,automatic,2004,150000,petrol,mercedes_benz,yes
682,11490,station wagon,2010,manual,105,90000,petrol,audi,no
683,1700,coupe,2016,manual,113,150000,petrol,renault,no
684,1300,limousine,1999,manual,101,150000,petrol,volkswagen,no
685,14500,coupe,2010,automatic,190,150000,diesel,audi,no
686,2600,small car,2004,manual,65,80000,petrol,toyota,no
687,18450,cabrio,2009,automatic,184,70000,petrol,mercedes_benz,no
688,7000,limousine,2005,automatic,231,150000,diesel,bmw,no
689,2200,limousine,2002,manual,105,150000,petrol,seat,no
690,700,limousine,2002,manual,113,150000,diesel,hyundai,yes
691,3990,limousine,2004,manual,101,150000,diesel,opel,no
692,600,small car,1999,manual,65,150000,petrol,opel,no
693,900,station wagon,1996,manual,100,150000,petrol,opel,yes
694,1999,limousine,2001,manual,110,150000,petrol,toyota,no
695,4990,limousine,2002,automatic,272,150000,petrol,bmw,no
696,4899,station wagon,2005,manual,136,150000,diesel,volkswagen,no
697,4500,limousine,1998,manual,170,150000,petrol,bmw,no
698,10800,station wagon,2003,manual,344,150000,petrol,audi,no
699,5799,small car,2012,manual,60,60000,petrol,volkswagen,no
700,15800,station wagon,2012,manual,170,70000,diesel,skoda,no
701,2500,station wagon,2001,manual,143,5000,petrol,bmw,no
702,3000,small car,2003,manual,101,125000,petrol,seat,no
703,13333,station wagon,2011,manual,160,60000,petrol,audi,no
704,1300,coupe,2017,manual,60,100000,petrol,ford,no
705,1200,small car,2001,manual,60,150000,petrol,peugeot,no
706,14490,cabrio,2005,automatic,239,150000,petrol,porsche,no
707,4500,limousine,2002,automatic,144,80000,petrol,opel,no
708,6800,limousine,2003,automatic,224,150000,petrol,mercedes_benz,no
709,1000,station wagon,1997,manual,170,150000,petrol,bmw,yes
710,6599,station wagon,2006,manual,140,150000,petrol,opel,no
711,2500,limousine,2001,manual,84,150000,petrol,mercedes_benz,no
712,5500,small car,2008,automatic,71,40000,petrol,smart,no
713,1,small car,2000,manual,100,150000,diesel,opel,no
714,3450,limousine,2007,manual,120,150000,diesel,alfa_romeo,no
715,3750,coupe,2017,manual,75,150000,petrol,opel,no
716,3600,limousine,2004,manual,75,150000,petrol,volkswagen,no
717,999,bus,1999,manual,107,150000,petrol,renault,no
718,4350,limousine,2002,manual,75,70000,petrol,volkswagen,no
719,2450,coupe,2017,manual,101,150000,petrol,volkswagen,no
720,6950,bus,2005,manual,102,40000,petrol,volkswagen,no
721,15850,cabrio,2008,manual,170,90000,diesel,audi,no
722,3000,coupe,2017,automatic,61,60000,petrol,smart,no
723,14900,bus,2008,automatic,170,100000,petrol,volkswagen,no
724,39999,station wagon,2011,automatic,487,100000,petrol,mercedes_benz,no
725,5500,cabrio,2003,manual,163,150000,petrol,audi,no
726,4850,small car,2008,manual,80,90000,petrol,opel,no
727,9999,coupe,1999,manual,550,150000,petrol,volkswagen,no
728,1200,coupe,1993,manual,116,150000,petrol,opel,yes
729,500,small car,1999,manual,100,150000,petrol,volkswagen,no
730,999,small car,1999,manual,50,150000,petrol,volkswagen,no
731,3299,cabrio,2004,manual,90,80000,petrol,opel,no
732,6900,limousine,2001,automatic,197,150000,diesel,mercedes_benz,no
733,2500,coupe,2003,manual,143,150000,petrol,hyundai,no
734,16750,bus,2004,manual,131,150000,diesel,volkswagen,no
735,2550,small car,2004,manual,54,100000,petrol,volkswagen,no
736,37800,suv,2013,automatic,177,70000,diesel,audi,no
737,800,station wagon,1991,manual,116,150000,lpg,volvo,no
738,8999,small car,2007,manual,174,100000,petrol,mini,no
739,13250,station wagon,2011,automatic,170,150000,diesel,volkswagen,no
740,200,coupe,2000,manual,60,150000,petrol,seat,no
741,2800,small car,2004,manual,86,150000,petrol,volkswagen,no
742,8999,station wagon,2008,automatic,179,150000,diesel,audi,no
743,14950,station wagon,2010,manual,160,90000,diesel,opel,no
744,250,small car,1997,manual,54,100000,petrol,fiat,no
745,1850,small car,2004,manual,69,150000,diesel,opel,no
746,1490,small car,2002,manual,80,125000,petrol,fiat,no
747,4500,limousine,2003,automatic,170,150000,diesel,mercedes_benz,no
748,4590,limousine,2000,manual,105,125000,petrol,volkswagen,no
749,34850,cabrio,2003,manual,320,100000,petrol,porsche,no
750,11500,limousine,2008,automatic,204,150000,petrol,mercedes_benz,no
751,17000,limousine,2014,manual,116,80000,diesel,bmw,no
752,15990,coupe,2012,manual,179,150000,petrol,audi,no
753,2850,limousine,1987,manual,72,150000,diesel,mercedes_benz,no
754,1999,small car,2005,manual,60,150000,petrol,peugeot,no
755,1999,station wagon,1999,manual,115,150000,petrol,ford,no
756,16900,bus,2014,manual,86,10000,petrol,volkswagen,no
757,18900,coupe,1999,manual,300,150000,petrol,porsche,no
758,4650,suv,2002,manual,114,150000,diesel,nissan,no
759,9750,limousine,2007,manual,170,125000,petrol,bmw,no
760,1500,station wagon,1999,automatic,110,150000,diesel,volkswagen,no
761,3500,coupe,1991,manual,190,150000,petrol,volkswagen,no
